Nome_Org;Website
AP AMONIACO DE PORTUGAL;https://www.publico.pt/2011/08/18/economia/noticia/espanhois-compram-fabrica-de-quimicos-para-fertilizantes-do-grupo-mello-1508175
RÁDIOTELEVISÃO PORTUGUESA, SERVIÇO PÚBLICO DE TELEVISÃO, SA;https://en.wikipedia.org/wiki/R%C3%A1dio_e_Televis%C3%A3o_de_Portugal
EMPRESA EDITORIAL DO MINISTÉRIO DA EDUCAÇÃO;https://www.emec.gov.pt/
SHELL PORTUGAL B2B, SA;http://www.academia.edu/24038186/Shell_Portugal_B2B_SA
EMPRESA DE GESTÃO DE EQUIPAMENTOS E ANIMAÇÃO CULTURAL,EM;https://www.egeac.pt/
SERVIÇOS PORTUGUESES DE HANDLING,SA;https://empresite.jornaldenegocios.pt/SPDH-SERVICOS-PORTUGUESES-HANDLING.html
BANCO SANTANDER PORTUGAL, SA;https://www.santander.pt/
COMÉRCIO ELECTRÓNICO E INFORMÁTICO, LDª;http://www.guianet.pt/pt/inforstatus-comercio-e-reparacao-de-equipamento-electronico-e-informatico-lda-283492
Cª PORTUGUESA DE ELEVADORES, SARL;https://repositorio-tematico.up.pt/handle/10405/2325
CHRONOPOST PORTUGAL - TRANSPORTE EXPRESSO INTERNACIONAL, SA;https://www.anacom-consumidor.pt/-/chronopost-portugal
TRIUNFO INTERNACIONAL, SOCIEDADE DE TEXTEIS E CONFECÇÕES, LDA;https://www.portugaltextil.com/empresas/triunfo-internacional-sociedade-de-texteis-e-confeccoes-lda/
ESSILOR PORTUGAL-SOCIEDADE INDÚSTRIAS DE ÓPTICA, LDA;https://www.essilor.pt/
C T DO JARDIM ZOOLÓGICO E ACLIMATAÇÃO EM PORTUGAL;http://www.imt-ip.pt/sites/IMTT/Portugues/TransportePorCabo/ContactosTransportePorCabo/Paginas/JardimZoologicoAclimacaoPortugal.aspx
COMPANHIA PORTUGUESA DE SEGUROS DE SAÚDE, SA;https://www.medis.pt/
ABB ALSTON POWER PORTUGAL, SA;https://www.municipiosefreguesias.pt/entidade/255756/abb---alstom-power-portugal-sa--amadora
SAICA PACK PORTUGAL, SA;https://www.jaaqui.pt/empresa/saica-pack-portugal-sa/detalhe/37890
PREVENÇAO RODOVIARIA PORTUGUESA;https://prp.pt/
DETA PORTUGUESA BATERIAS, LDA;https://www.directorioi.com/480669/deta-portuguesa-baterias-lda
SOCIEDADE LISBONENSE DE METALIZAÇAO, LDª;https://slm.pt/
CLARIANT QUÍMICOS (PORTUGAL), LDA;https://www.cm-matosinhos.pt/servicos-municipais/apoio-as-atividades-economicas-e-investidor/apoio-ao-empreendedorismo/empresas-de-matosinhos/poi/clariant-quimicos-portugal-lda
HIDROTÉCNICA PORTUGUESA - CONSULTORES PARA ESTUDOS E PROJECTOS, LDA;http://directorio.iol.pt/hidrotecnica-portuguesa-consultores-para-estudos-e-projectos-lda--191748.htm
COMPANHIA PORTUGUESA DE MONTAGENS INDÚSTRIAIS, SARL;http://arquivo.presidencia.pt/details?id=34944
LUSOMUNDO CINEMAS, SA;http://cinemas.nos.pt/
OMNOVA SOLUTIONS PORTUGAL, SA;https://www.resiquimica.pt/
AUTOMOVEIS CITROEN, SA;https://pt.kompass.com/c/automoveis-citroen-s-a/pt004812/
STAGECOACH PORTUGAL;https://scotturb.com/pt/
LINDE PORTUGAL, LDA;https://www.linde.pt/pt/index.html
EUGSTER & FRISMAG - ELECTRODOMÉSTICOS, LDª;https://www.eugster.ch/en/the-company/
ANA, S.A. - AEROPORTOS DE PORTUGAL;https://www.ana.pt/en/corporate/home
COOPERATIVA DE ENSINO UNIVERSIDADE LUSÍADA, CRL;https://codigopostal.ciberforma.pt/dir/0/cooperativa-de-ensino-universidade-lusiada-c-r-l/
ASEA BROWN BOVERI, S.A. (ABB,SA);https://new.abb.com/pt
MORAIS, ISAAC, SANTOS & MESQUITA-FABRICO ASSISTÊNCIA METALÚRGICA, E PROJECTOS INDÚSTRIAIS, SA;https://en.wikipedia.org/wiki/Isaac_Morais
QUEEN ELISABETH'S SCHOOL;https://qes.pt/
ESTAÇÃO VITIVINÍCOLA NACIONAL (EVN) - DOIS PORTOS;http://www.iniav.pt/fotos/editor2/evn_historia.pdf
SAINT GOBAIN SEKURIT PORTUGAL - VIDRO AUTOMÓVEL S.A.,;https://www.saint-gobain.com/en/saint-gobain-sekurit-portugal-vidro-automovel-sa
TELECOMUNICAÇÕES E ELETRONICA, LDA;http://www.lgt.pt/
CÂMARA MUNICIPAL DE CASCAIS;https://www.cascais.pt/
MANUTENÇÃO INDÚSTRIA ETECNOLOGIAS DE GÁS, SA;https://www.revistamanutencao.pt/revista/
REDE ELÉCTRICA NACIONAL,SA;https://www.ren.pt/
PROJECTOS, ENGENHARIA E TECNOLOGIA, SA;http://www.appconsultores.org.pt/pt/associados/
ELECTRICIDADE DE LISBOA E VALE DO TEJO, SA;https://dre.pt/web/guest/pesquisa/-/search/5835473/details/maximized?perPage=50&sort=whenSearchable&q=valor%2Fen%2Fen&sortOrder=ASC
HIDROELÉCTRICA DO TEJO, SA;https://portugal.edp.com/pt-pt/central-hidroeletrica-de-fratel
COMPANHIA DE SEGUROS TRANQUILIDADE - VIDA, SA;https://www.tranquilidade.pt/
HOVIONE, SOCIEDADE QUÍMICA, SA;https://www.hovione.com/
EMPRESA DE MANUTENÇÃO DE EQUIPAMENTO FERROVIÁRIO,SA;https://www.emef.pt/en/
FÁBRICA DE CERÂMICA CONSTÂNCIA, LDª;http://www.aceconomiaonline.min-economia.pt/details?id=998571
GARAGEM CARAVELA, SA;https://www.infotrustgo.pt/empresa/garagem-caravela-sa
PAPELARIA FERNANDES - COMERCIALIZAÇÃO TÉCNICA, SA;http://www.papelariafernandes.com.pt/
AGÊNCIA DE IMPRENSA NOVOSTI;https://pt.wikipedia.org/wiki/RIA_Novosti
SOCIEDADE DE CARGAS PORTUÁRIAS, LDª;http://www.socarpor-aveiro.pt/
IMPRESSORES INTERNACIONAIS, SA;https://www.jaaqui.pt/empresa/astrocolor-impressores-internacionais-sa/detalhe/38209
SOCIEDADE COMERCIAL ABEL PEREIRA FDA FONSECA, SA;https://restosdecoleccao.blogspot.com/2011/10/abel-pereira-da-fonseca-era-no-inicio.html
SOCIEDADE EQUIPAMENTOS PARA COMÉRCIO E INDÚSTRIA, LDª;https://codigopostal.ciberforma.pt/dir/500769320/alpia-sociedade-de-equipamentos-comercio-industria/
EMPRESA DE INDÚSTRIA MECÂNICA DO SUL, SA;https://is-industrialservices.com/pt/home-pt/
INDÚSTRIAS METALOMECÂNICAS, , SA;http://www.valinox.pt/
RODOVIÁRIA DE LISBOA, SA;https://www.rodoviariadelisboa.pt/
JARDIM DE INFÂNCIA POPULAR;https://www.jipopular.com/sobre
AGÊNCIA DE NOTÍCIAS DE PORTUGAL, S.A. (EXTINTA BTE 27/2009);http://sinttav.pt/data/documents/AE-RTP-BTE-27-de-22-07-2009.pdf
CENTRO ELECTRÓNICO DE PROCESSAMENTO DE DADOS;https://www.centroelectronico.pt/pt/politica-de-privacidade
OFICINAS GERAIS DE MATERIAL DE ENGENHARIA, EP;https://www.exercito.pt/pt/quem-somos/organizacao/ceme/cmdlog/dmt/uagme
MACEDO & COELHO;https://www.cm-macedodecavaleiros.pt/
TOURS VIAGENS E TURSIMO, SA;https://www.clubtour.pt/
SOCIEDADE COMERCIAL GUÉRIN, SA;https://www.einforma.pt/servlet/app/portal/ENTP/prod/ETIQUETA_EMPRESA/nif/500264740/
RENAULT PORTUGUESA - SOCIEDADE INDÚSTRIA ECOM, SA;https://www.pai.pt/paginas/84290-renault-portuguesa-sociedade-industrial-e-comercial-sa
EMPRESA INDÚSTRIAL DE TABACOS, SA;https://empresite.jornaldenegocios.pt/TABAQUEIRA-EMPRESA-INDUSTRIAL-TABACOS.html
ADMINISTRAÇÃO -GERAL DO AÇUCAR E DO ÁLCOOL, EP;https://www.researchgate.net/publication/279290709_O_Cluster_de_Alcool_e_Acucar_em_Sao_Paulo
RECAR 3 - COMÉRCIO DE AUTOMÓVEIS, LDª;https://auto.sapo.pt/stand/CARMAFRA---Comercio-de-Automoveis-Lda-283
COMÉRCIO IMPORTADORES DE AUTOMÓVEIS E ACESSÓRIOS, SA;https://www.tuugo.pt/Companies/cimpom%C3%B3vel-com%C3%A9rcio-importador-de-autom%C3%B3veis-e-acess%C3%B3rios-s.a/0240003791054
HOTEL CONDESTÁVEL, LDª;http://www.hotelsantocondestavel.pt/index.html
SEGURADORAS UNIDAS, SA;https://www.tranquilidade.pt/
PÁGINAS AMARELAS, SA;https://www.pai.pt/
BETÃO LIZ, SA;https://www.betaoliz.pt/
METALOMECÂNICA VILAFRANQUENSE;https://www.facebook.com/pages/MEVIL-Metalomec%C3%A2nica-Vilafranquense-Lda/1036651769845626
SOCIEDADE INDÚSTRIAL DE COMÉSTICOS, LDª;https://www.guiadacidade.pt/en/e/sincoral-sociedade-industrial-de-cosmeticos-lda-1190666
SOCIEDADE INTERNACIONAL DE TURISMO, SA;https://www.jaaqui.pt/empresa/soteis-sociedade-internacional-de-turismo-sa/detalhe/170208
LABORATÓRIOS VITÓRIA, SA;https://www.labvitoria.pt/
COMPANHIA CARRIS DE FERRO DE LISBOA, SA;https://www.carris.pt/
BANCO ESPIRITO SANTO (BES), SA;http://www.bes.pt/
AIR PORTUGAL;https://www.flytap.com/
PRODUTOS ALIMENTARES E DE CONSUMO, SA;https://www.portugalio.com/nivel-4/
MONTEPIO GERAL / CAIXA ECONÓMICA DE LISBOA;https://www.bancomontepio.pt/institucional/modelo-governo/grupo-banco-montepio/banco-montepio
FÁBRICA DE CHOCOLATES REGINA, LDº;https://www.tuugo.pt/Companies/fabrica-de-chocolates-regina-lda./0240003092036
RESINAS DE PORTUGAL, LDª;https://empresite.jornaldenegocios.pt/Actividade/RESINAS/
SOREFAME;https://en.wikipedia.org/wiki/Sorefame
ESTRUTURAS INDÚSTRIAIS DE SÉIE, SA;http://www.eip-sa.pt/areas-de-negocio/fabrico-estruturas-metalicas/estruturas-galvanizadas/
OLIVETTI PORTUGUESA, SARL;https://www.colecoesfundacaoedp.edp.pt/nyron/library/catalog/winlibsrch.aspx?skey=4A6E6DCC697844AC9B613DCA297DA396&cap=&pesq=5&thes0=319&doc=2770
PHILIPS PORTUGUESA, SA;https://www.philips.pt/
CORREIOS DE PORTUGAL, EP;https://en.wikipedia.org/wiki/CTT_Correios_de_Portugal,_S.A.
EMPRESA DE CELULOSE E PAPEL DE PORTUGAL;https://empresite.jornaldenegocios.pt/Actividade/CELULOSE/
CONFECÇÕES, LDª;http://esfani.com/en/
COMPANHIA DE SEGUROS MUNDIAL CONFIANÇA, EP;http://www.asf.com.pt/isp/isp_historico_seguros_final/conteudos/arvore_9_FIDELIDADE_MUNDIAL.pdf
INDÚSTRIA DE MÓVEIS, SA;http://www.sildoor.com/
EMPRESA PÚBLICA DE ABASTECIMENTOS DE CEREAIS;http://pesquisa.auc.uc.pt/details?id=59700
GRUPO SEGURADOR, EP;http://www.asf.com.pt/isp/isp_historico_seguros_final/conteudos/arvore_9_FIDELIDADE_MUNDIAL.pdf
PRODUÇÃO DE GELADOS E OUTROS PRODUTOS ALIMENTARES, SA;https://www.europages.pt/OLA-PRODUCAO-DE-GELADOS-E-OUTROS-PRODUTOS-ALIMENTARES-SA/PRT013894-00101.html
EMPRESA PROGRESSO INDÚSTRIAL, SA;https://www.progresso.pt/empresa.php?l=pt
BANCO TOTTA & AÇORES, SA;https://www.santander.pt/
GABINETE DE ESTUDOS PROJECTOS EW REALIZAÇÃO DE OBRAS, SA;http://www.base.gov.pt/Base/pt/ResultadosPesquisa?type=contratos&query=adjudicatariaid%3D8799
JB CARDOSO, LDA;https://www.directorioi.com/417794/j-b-cardoso-lda
MAROPE LISBOA, HOTEIS DE PORTUGAL;https://codigopostal.ciberforma.pt/dir/500135355/marope-lisboa-hoteis-de-portugal-s-a/
BANCO NACIONAL ULTRAMARINO, SA;https://www.cgd.pt/Institucional/Patrimonio-Historico-CGD/Historia/Pages/Historia-BNU.aspx
UNIÃO DE TRANSPORTADORES PARA IMPORTAÇÃO E COMÉRCIO, LDª;http://www.docomomoiberico.com/index.php?option=com_k2&view=item&id=247:uniao-de-transportadores-para-importacao-e-comercio-lda-utic&lang=pt
PETROGAL, SA;https://www.galp.com/corp/en/about-us/galp/organisation
AMADEU GAUDÊNCIO - SOCIEDADE DE CONSTRUÇÕES, SA;https://restosdecoleccao.blogspot.com/2016/02/sociedade-de-construcoes-amadeu.html
PAPELARIA FERNANDES, SA;http://www.papelariafernandes.com.pt/
COMPANHIA INDÚSTRIAL DE TRANSFORMAÇÃO DE CEREAIS, SA;https://www.guiadacidade.pt/pt/e/nacional-companhia-industrial-de-transformacao-de-cereais-sa-1232893
ASSOCIAÇÃO INDÚSTRIAL PORTUGUESA;http://www.aip.pt/
SOCIEDADE COMERCIAL E INDÚSTRIAS DE AUTOMÓVEIS FRANCISCO BAPTISTA RUSSO;https://restosdecoleccao.blogspot.com/2017/11/francisco-batista-russo-irmao.html
IMPRENSA NACIONAL - CASA DA MOEDA, SA;https://www.incm.pt/
IND DE MATERIAIS DE PRECISÃO, SA;https://www.infotrustgo.pt/empresa/metalminer-industria-de-materiais-de-precisao-sa
SOCIEDADE COMERCIAL AUTOMOBILÍSTICA, SA;https://dre.pt/web/guest/pesquisa/-/search/6940568/details/maximized?filterEnd=1996-12-31&sort=whenSearchable&filterStart=1996-01-01&q=1996&sortOrder=ASC&print_preview=print-preview&fqs=1996&perPage=100
COMPANHIA METALÚRGICA NACIONAL, LDA;https://www.einforma.pt/servlet/app/portal/ENTP/prod/ETIQUETA_EMPRESA/nif/500067368/
EXIDE TECHNOLOGIES, LDª;https://exide.pai.pt/
SOCIEDADE NACIONAL DE SABÕES, LDª;https://restosdecoleccao.blogspot.com/2016/10/sociedade-nacional-de-saboes.html
SINDICATO DOS TRABALHADORES DE SEGUROS DO SUL E REGIÕES AUTÓNOMAS;https://ephemerajpp.com/category/org/sindicatos/sindicato-dos-trabalhadores-dos-seguros-do-sul-e-regioes-autonomas/
GENERAL MOTORS DE PORTUGAL, LDª;https://portalnacional.com.pt/empresa/general-motors-portugal-lda-334350/
FRIO NAVAL E INDÚSTRIAL, SA;https://www.empresasdeportugal.com/186590/empresa/frinil-frio-naval-e-industrial-sa
CAIXA NACIONAL DE SEGUROS DE DOENÇAS PROFISSIONAIS;https://dre.pt/web/guest/pesquisa/-/search/608213/details/maximized?perPage=100&sort=whenSearchable&q=Constitui%C3%A7%C3%A3o+da+Rep%C3%BAblica+Portuguesa&sortOrder=ASC
CASA HIPÓLITO, SA;http://www.cm-tvedras.pt/cultura/museu-municipal/doacoes/
A.M. ALMEIDA VEÍCULOS E PEÇAS, LDª;https://codigopostal.ciberforma.pt/dir/0/a-m-almeida-veiculos-e-pecas-lda/
COLGATE PALMOLIVE SA;https://www.colgate.com/en-za
VITAMEALO PORTUGUESA, SA;https://www.infotrustgo.pt/empresa/vitamealo-portuguesa-alimentos-vitaminados-para-animais-sa
UNIÃO INDÚSTRIAL DE BORRACHA, SA;http://www.guianet.pt/pt/unalbor-uniao-industrial-de-borracha-sa-43403
FÁBRICA DE PAPEL DO TOJAL, LDª;https://www.fapajal.pt/
FORD LUSITANA, SA;https://www.ford.pt/informacao-util/contactos
CONFEDERAÇÃO PORTUGUESA DA CONSTRUÇÃO E DO IMOBILIÁRIO;https://www.cpci.pt/
CONFEDERAÇÃO PORTUGUESA DAS MICRO, PEQUENAS E MÉDIAS EMPRESAS;https://www.cppme.pt/
CONFEDERAÇÃO DO TURISMO PORTUGAL (CTP);https://ctp.org.pt/
UNIÃO DAS ASSOCIAÇÕES DA INDÚSTRIA HOTELEIRA E SIMILARES DO CENTRO SUL DE PORTUGAL;https://www.hoteis-portugal.pt/a-associacao/quem-somos-historia
FEDERAÇÃO PORTUGUESA DA INDÚSTRIA DA CONSTRUÇÃO E OBRAS PÚBLICAS;http://www.fepicop.pt/
FEDERAÇÃO NACIONAL CORTICEIRA;http://mosca-servidor.xdi.uevora.pt/arquivo/?p=creators/creator&id=965
FEDERAÇÃO DAS INDÚSTRIAS DE ÓLEOS E GORDURAS ALIMENTARES;https://www.atlasdasaude.pt/artigos/gorduras-alimentares
FEDERAÇÃO NACIONAL DE ASSOCIAÇÕES DE MEDICINAS ALTERNATIVAS NATURAIS;https://empresite.jornaldenegocios.pt/FEDERACAO-NACIONAL-ASSOCIACOES-MEDICINAS-ALTERNATIVAS-NATURAIS-LISBOA.html
FEDERAÇÃO PORTUGUESA DE TRANSPORTES;http://fptaxi.pt/?action=noticias
FEDERAÇÃO NACIONAL DO METAL;https://www.aneme.pt/site/2019/07/22/revisao-do-cct-do-setor/
FEDERAÇÃO PORTUGUESA DOS INDÚSTRIAIS DE MOAGEM;https://www.fipa.pt/fipa/associados-fipa
FEDERAÇÃO DO COMÉRCIO RETALHISTA PORTUGUÊS;https://empresite.jornaldenegocios.pt/FEDERACAO-COMERCIO-RETALHISTA-PORTUGUES.html
ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS GESTORAS DE INVESTIMENTO PUBLICITÁRIOS;https://www.einforma.pt/servlet/app/portal/ENTP/prod/ETIQUETA_EMPRESA/nif/510846750/
ASSOCIAÇÃO NACIONAL DAS TRANSPORTADORAS PORTUGUESAS;https://antp.pt/
ASSOCIAÇÃO DE RÁDIOS DE INSPIRAÇÃO CRISTÃ;http://www.aric.pt/
ASSOCIAÇÃO NACIONAL DOS TECNICOS EM TERAPEUTICA NAO CONVENCIONAIS;http://www.acss.min-saude.pt/2016/09/23/terapeuticas-nao-convencionais/
ASSOCIAÇÃO DOS RESORTS DO ALENTEJO LITORAL;https://agc.sg.mai.gov.pt/details?id=583675
ASSOCIAÇÃO PORTUGUESA FORNECEDORES DE NAVIOS;http://www.apfn.pt/index.php?lang=en
ASSOCIAÇÃO NACIONAL DAS ACTIVIDADES DE ORTOPROTESE;https://www.anea.org.pt/
ASSOCIAÇAO DE EMPRESAS EXTRACTORAS DE INERTES DO RIO TEJO;https://agc.sg.mai.gov.pt/details?id=580801&ht=portuguesa
ASSOCIAÇÃO DAS COMPANHIAS AÉREAS EM PORTUGAL;http://www.rena.pt/press2.php
ASSOCIAÇAO NACIONAL DE ESCOLAS PROFISSIONAIS;http://www.anespo.pt/
ASSOCIAÇÃO PORTUGUESA DE AGENTES E REPRESENTANTES DE AUTOMÓVEIS DA UNIÃO EUROPEIA;https://afia.pt/tag/acap/
ASSOCIAÇAO PORTUGUESA DOS PRESTADORES DE SERVIÇOS;https://www.uacs.pt/conteudo/associacoes-integradas-protocoladas/associacao-portuguesa-dos-prestadores-de-servicos
ASSOCIAÇAO NACIONAL DE EMPRESAS DE SEGURANÇA ELECTRÓNICA;https://www.apsei.org.pt/areas-de-atuacao/seguranca-eletronica/
ASSOCIAÇÃO NACIONAL DE EMPRESAS DE LAVANDARIA, ARRANJOS DE COSTURA, CONSERTOS DE SAPATOS E CHAVES;https://www.uacs.pt/conteudo/associacoes-integradas-protocoladas/associacao-nacional-empresas-lavandaria-arranjos
ASSOCIAÇAO NACIONAL DE OPERADORES DE MÁQUINAS RECREATIVAS;http://curia.europa.eu/juris/showPdf.jsf;jsessionid=9ea7d2dc30dba30172eb43d14301bec5c9a5e8afbd03.e34KaxiLc3qMb40Rch0SaxuKc3v0?text=&docid=71486&pageIndex=0&doclang=EN&mode=req&dir=&occ=first&part=1&cid=1751770
ASSOCIAÇÃO NACIONAL DE UNIDADES DE DIAGNÓSTICO POR IMAGEM;http://www.fns.pt/anaudi/
SOCIEDADE PORTUGUESA DE LAPIDAÇÃO DE DIAMANTES, SA;http://www.aip.pt/pt/news/read/aip-visita-gemsvalue-que-se-dedica-a-lapidacao-de-diamantes-e-certificacao-de-joias-e-pedras-preciosas
MOURÃO DA COSTA CAMPOS, LDª;http://www.aceconomiaonline.min-economia.pt/details?id=997519
FIAT AUTO PORTUGUESA, SA;https://www.fiat.pt/
AUTO DINIS DE ALMEIDA & FREITAS, SA;http://listadasempresas.com/empresas/Auto_Dinis_de_Almeida_amp_Freitas_SA/43370
ELECTRICIDADE DO CENTRO, SA;https://portalnacional.com.pt/empresa/cenel-electricidade-do-centro-s-a-685317/
ASSOCIAÇÃO DE GROSSISTAS DE PRODUTOS QUIMICOS E FARMACÊUTICOS;https://www.groquifar.pt/
ASSOCIAÇÃO DE CRECHES E PEQUENOS ESTABELECIMENTOS DE ENSINO PARTICULAR;http://www.acpeep.pt/
CA TECHNOLOGIES UNIPESSOAL LDA;https://pt.kompass.com/c/ca-technologies-unipessoal-lda/pt108456/
ASSOCIAÇAO DE EMPRESAS DO SECTOR DE HANDLING;https://www.pista73.com/ground-handling/portugal-constituida-a-associacao-de-empresas-do-sector-de-actividade-de-prestacao-de-servicos-de-assistencia-em-escala-ao-transporte-aereo/
ASSOCIAÇAO PORTUGUESA PARA AS PERTURBAÇOES DO DESENVOLVIMENTO E AUTISMO (APPDA;https://www.appda-lisboa.org.pt/
PARQUES DE SINTRA- MONTE DA LUA, SA;https://www.parquesdesintra.pt/en/
ASSOCIAÇAO NACIONAL DOS CONCESSIONÁRIOS DE ESTABELECIMENTOS DE PRAIAS DE BANHOS E SERVIÇOS AFINS;http://fpcpraia.pt/
SERVIÇOS DE COMUNICAÇOES E MULTIMEDIA, SA;https://www.anacom-consumidor.pt/-/meo
ASSOCIAÇAO DOS ESTABELECIMENTOS DE ENSINO PARTICULAR E COOPERATIVO;http://www.aeep.pt/
ASSOCIAÇAO DOS INDÚSTRIAIS DE ALUGUER DE AUTOMÓVEIS SEM CONDUTOR;http://www.arac.pt/
ASSOCIAÇAO NACIONAL DE AGENTES E CORRETORES DE SEGUROS;http://www.aprose.pt/
UNIÃO DE ASSOCIAÇÕES DO COMERCIO E SERVIÇOS DA REGIAO DE LISBOA E VALE DO TEJO;https://www.uacs.pt/
NOVA ASSOCIAÇÃO DE TRANSPORTADORES;https://antram.pt/
NOVA AP - FÁBRICA DE NITRATO DE AMÓNIO DE PORTUGAL;https://www.adp-fertilizantes.pt/pt/corporativo/
ASSOCIAÇAO DOS DISTRIBUIDORES DE PRODUTOS ALIMENTARES;https://adipa.pt/
CONFEDERAÇÃO DE EMPREGADORES DOS SERVIÇOS DE PORTUGAL;https://empresite.jornaldenegocios.pt/CSP-CONFEDERACAO-EMPREGADORES-SERVICOS-PORTUGAL-LISBOA.html
ASSOCIAÇÃO NACIONAL DOS INDÚSTRIAIS DE ARROZ;http://www.ania.pt/
AUTORIDADE NACIONAL DE COMUNICAÇÕES-ANACOM;https://www.anacom.pt/
EASYJETAIRLINE COMPANY LIMITED SUCURSAL;https://empresite.jornaldenegocios.pt/EASYJET-AIRLINE-COMPANY-LIMITED-SUCURSAL-PORTUGAL.html
VIMECA TRANSPORTES - VIAÇÃO MECÂNICA DE CANRNAXIDE, LDA;https://www.vimeca.pt/
AQUATÉCNICA SOCIEDADE DE CONSTRUÇÕES, LDA. (HOTEL ESTORIL EDEN);https://www.hotelestorileden.pt/en/official-website
ASSOCIAÇAO DO COMÉRCIO, INDÚSTRIA E SERVIÇOS DO CONCELHO DE MAFRA;https://www.acism.pt/
FEDERAÇÃO DO COMÉRCIO GROSSISTA PORTUGUÊS;https://www.ccp.pt/CCP/pt-PT/32/-1/Content.aspx
PORTUGAL - COMPANHIA DE SEGUROS, SA;https://www.grupoageas.pt/marcas-do-grupo/ageas-seguros
ASSOCIAÇAO PORTUGUESA DE ESCOLAS DE CONDUÇÃO;https://www.apec.pt/
FUNDAÇÃO INATEL;https://www.inatel.pt/
INDÚSTRIAS LEVER PORTUGUESA, SA;https://www.europages.pt/INDUSTRIAS-LEVER-PORTUGUESA-SA/PRT014978-00101.html
ASSOCIAÇAO PORTUGUESA DE CONSTRUTORES DE ALUMINIO;http://www.apal.pt/
LISBOA GÁS GDL - SOCIEDADE DISTRIBUIDORA DE GÁS NATURAL DE LISBOA, SA;https://galpgasnaturaldistribuicao.pt/Quem-somos/Operadores-da-Rede-de-Distribuicao/Lisboagas
SOCIEDADE J NEVES, LDA;https://www.europages.pt/SOCIEDADE-J-NEVES-LDA/PRT013855-00101.html
ASSOCIAÇAO PORTUGUESA DE MÉDICOS DE FAMÍLIA INDEPENDENTES;https://www.simedicos.pt/pt/
HOTEL RITZ, SA;https://www.fourseasons.com/lisbon/
ASSOCIAÇAO PORTUGUESA DE FABRICANTES DE PAPEL E CARTÃO;http://www.anipc.pt/
ASSOCIAÇAO NACIONAL DOS INDÚSTRIAIS DE GELADOS ALIMENTARES, OLEOS, MARGARINAS E DERIVADOS;http://www.anigom.pt/
ASSOCIAÇAO DOS ARMADORES DE TRÁFEGO FLUVIAL E LOCAL;https://empresite.jornaldenegocios.pt/ASSOCIACAO-ARMADORES-TRAFEGO-FLUVIAL-LOCAL.html
ASSOCIAÇAO PORTUGUESA DOS MÉDICOS RADIOLOGISTAS;https://www.apranemn.pt/
ASSOCIAÇAO DOS INDÚSTRIAIS DE SABÕES, DETERGENTES E PRODUTOS DE CONSERVAÇÃO E LIMPEZA;http://www.aisdpcl.org.pt/
ASSOCIAÇÃO NACIONAL DAS EMPRESAS DE SEGURANÇA;http://www.aesirf.org.pt/
RADIO E TELEVISÃO DE PORTUGAL, SA;https://www.rtp.pt/
SINDICATO DOS BANCÁRIOS DO SUL E ILHAS;https://www.mais.pt/
ASSOCIAÇAO DOS FABRICANTES DE PRODUTOS CÁRNEOS;https://www.guianet.pt/en/a-fabricar-associacao-dos-fabricantes-dos-produtos-carneos-271641
ASSOCIAÇAO PORTUGUESA DA INDÚSTRIA MINERAL;https://www.guianet.pt/en/apimineral-associacao-portuguesa-da-industria-mineral-36839
SHELL GAS (LPG), SA;https://www.shell.com/business-customers/shell-liquefied-petroleum-gas-lpg/contact-us.html
ICI, SA;https://www.icisa.org/
GLOBAL NOTÍCIAS;https://www.globalmediagroup.pt/
ASSOCIAÇÃO NACIONAL DOS INDÚSTRIAIS DE PREFABRICAÇÃO EM BETÃO;http://anipb.pt/
EMPRESA PÚBLICA DOS JORNAIS NOTÍCIAS E CAPITAL;https://pt.wikipedia.org/wiki/Jornal_de_Not%C3%ADcias
ASSOCIAÇÃO PORTUGUESA DE CONTACT CENTERS;https://www.apcontactcenters.org/
SOCIEDADE PORTUGUESA DO AR LÍQUIDO ARLÍQUIDO, LDª;https://www.airliquide.com/portugal
ASSOCIAÇAO PORTUGUESA DE ADMINISTRADORES DE CONSÓRCIOS DE COMPRA EM GRUPO (EXTINTA);https://apah.pt/
ASSOCIAÇAO DAS CASAS DE PASTO E DE VINHOS DE PORTUGAL;https://ahresp.com/a-associacao/quem-somos/ahresp-120-anos-historia/
ASSOCIAÇAO DOS AGRICULTORES DA LEZIRIA GRANDE DE VILA FRANCA DE XIRA;http://www.ablgvfx.pt/associacao/quem-somos-1
ASSOCIAÇAO PORTUGUESA DE MEDIADORES DO MERCADO DE CAPITAIS;https://www.asmip.pt/
ASSOCIAÇAO DAS INDÚSTRIAS DE PAINÉIS DE MADEIRA;https://aimmp.pt/
ASSOCIAÇAO PORTUGUESA DE TRICOLOGOS;https://www.spdv.pt/_grupo_portugues_de_tricologia
VÁLVULAS INDÚSTRIAIS, LDª;https://www.ccip.pt/en/members/members/industria-comercio/velan-valvulas-industriais-lda
ASSOCIAÇAO DE APOIO DOMICILIÁRIO, DE LARES E CASAS DE REPOUSO DE IDOSOS;https://www.ali.pt/
COMPANHIA DO VIDRO DE LISBOA UNIPESSOAL, LDA;https://www.guianet.pt/en/covilis-companhia-do-vidro-de-lisboa-unipessoal-lda-515060
SOREL, SA;https://www.sfj.pt/index.php/diretorio-de-protocolos/102-auto/1199-sorel-s-a.html
